   ELEMENT       X-STR          Y-STR          XY-STR
   1762       -0.631E+02     -0.591E+01      0.100E+02
   1763       -0.635E+02     -0.807E+01      0.173E+02
   1764       -0.472E+02     -0.544E+01      0.106E+02
   1765       -0.476E+02     -0.760E+01      0.177E+02
   1766       -0.314E+02     -0.495E+01      0.109E+02
   1767       -0.318E+02     -0.712E+01      0.179E+02
   1768       -0.156E+02     -0.445E+01      0.112E+02
   1769       -0.160E+02     -0.664E+01      0.181E+02
   1770        0.222E+00     -0.395E+01      0.113E+02
   1771       -0.145E+00     -0.615E+01      0.181E+02
   1772        0.160E+02     -0.344E+01      0.113E+02
   1773        0.157E+02     -0.566E+01      0.180E+02
   1774        0.318E+02     -0.293E+01      0.112E+02
   1775        0.315E+02     -0.519E+01      0.177E+02
   1776        0.477E+02     -0.242E+01      0.109E+02
   1777        0.473E+02     -0.472E+01      0.173E+02
   1778        0.635E+02     -0.193E+01      0.105E+02
   1779        0.631E+02     -0.427E+01      0.168E+02
   1780        0.794E+02     -0.145E+01      0.100E+02
   1781        0.790E+02     -0.384E+01      0.162E+02
   1782        0.954E+02     -0.992E+00      0.934E+01
   1783        0.950E+02     -0.343E+01      0.154E+02
   1784        0.111E+03     -0.555E+00      0.854E+01
   1785        0.111E+03     -0.306E+01      0.145E+02
   1786        0.127E+03     -0.145E+00      0.761E+01
   1787        0.127E+03     -0.272E+01      0.135E+02
   1788        0.144E+03      0.232E+00      0.654E+01
   1789        0.143E+03     -0.241E+01      0.123E+02
   1790        0.160E+03      0.573E+00      0.534E+01
   1791        0.159E+03     -0.215E+01      0.111E+02
   1792        0.176E+03      0.872E+00      0.401E+01
   1793        0.176E+03     -0.194E+01      0.965E+01
   1794        0.192E+03      0.113E+01      0.254E+01
   1795        0.192E+03     -0.178E+01      0.811E+01
   1796        0.209E+03      0.133E+01      0.944E+00
   1797        0.208E+03     -0.168E+01      0.645E+01
   1798        0.226E+03      0.148E+01     -0.789E+00
   1799        0.225E+03     -0.163E+01      0.465E+01
   1800        0.242E+03      0.157E+01     -0.266E+01
   1801       -0.240E+03     -0.113E+02      0.451E+01
   1802       -0.223E+03     -0.875E+01     -0.246E+01
   1803       -0.224E+03     -0.112E+02      0.638E+01
   1804       -0.207E+03     -0.869E+01     -0.551E+00
   1805       -0.207E+03     -0.111E+02      0.811E+01
   1806       -0.190E+03     -0.856E+01      0.122E+01
   1807       -0.191E+03     -0.109E+02      0.971E+01
   1808       -0.174E+03     -0.838E+01      0.286E+01
   1809       -0.175E+03     -0.107E+02      0.112E+02
   1810       -0.158E+03     -0.815E+01      0.436E+01
   1811       -0.158E+03     -0.104E+02      0.125E+02
   1812       -0.142E+03     -0.787E+01      0.573E+01
   1813       -0.142E+03     -0.101E+02      0.137E+02
   1814       -0.126E+03     -0.755E+01      0.696E+01
   1815       -0.126E+03     -0.974E+01      0.148E+02
   1816       -0.110E+03     -0.719E+01      0.805E+01
   1817       -0.110E+03     -0.936E+01      0.157E+02
   1818       -0.942E+02     -0.680E+01      0.901E+01
   1819       -0.945E+02     -0.895E+01      0.165E+02
   1820       -0.783E+02     -0.637E+01      0.982E+01
   1821       -0.787E+02     -0.851E+01      0.172E+02
   1822       -0.626E+02     -0.592E+01      0.105E+02
   1823       -0.629E+02     -0.806E+01      0.177E+02
   1824       -0.468E+02     -0.545E+01      0.111E+02
   1825       -0.472E+02     -0.759E+01      0.181E+02
   1826       -0.311E+02     -0.496E+01      0.115E+02
   1827       -0.315E+02     -0.711E+01      0.184E+02
   1828       -0.155E+02     -0.446E+01      0.117E+02
   1829       -0.158E+02     -0.662E+01      0.185E+02
   1830        0.223E+00     -0.396E+01      0.119E+02
   1831       -0.141E+00     -0.614E+01      0.186E+02
   1832        0.159E+02     -0.345E+01      0.119E+02
   1833        0.155E+02     -0.565E+01      0.184E+02
   1834        0.316E+02     -0.294E+01      0.117E+02
   1835        0.312E+02     -0.518E+01      0.182E+02
   1836        0.473E+02     -0.243E+01      0.115E+02
   1837        0.469E+02     -0.471E+01      0.178E+02
   1838        0.630E+02     -0.194E+01      0.110E+02
   1839        0.626E+02     -0.426E+01      0.172E+02
   1840        0.788E+02     -0.146E+01      0.105E+02
   1841        0.784E+02     -0.383E+01      0.166E+02
   1842        0.946E+02     -0.100E+01      0.980E+01
   1843        0.942E+02     -0.343E+01      0.158E+02
   1844        0.110E+03     -0.564E+00      0.897E+01
   1845        0.110E+03     -0.305E+01      0.149E+02
   1846        0.126E+03     -0.154E+00      0.801E+01
   1847        0.126E+03     -0.271E+01      0.138E+02
   1848        0.142E+03      0.223E+00      0.691E+01
   1849        0.142E+03     -0.241E+01      0.126E+02
   1850        0.158E+03      0.564E+00      0.567E+01
   1851        0.158E+03     -0.215E+01      0.113E+02
   1852        0.175E+03      0.864E+00      0.429E+01
   1853        0.174E+03     -0.193E+01      0.984E+01
   1854        0.191E+03      0.112E+01      0.278E+01
   1855        0.190E+03     -0.177E+01      0.824E+01
   1856        0.207E+03      0.132E+01      0.113E+01
   1857        0.207E+03     -0.167E+01      0.652E+01
   1858        0.224E+03      0.147E+01     -0.665E+00
   1859        0.223E+03     -0.163E+01      0.465E+01
   1860        0.240E+03      0.156E+01     -0.259E+01
   1861       -0.238E+03     -0.112E+02      0.452E+01
   1862       -0.221E+03     -0.877E+01     -0.240E+01
   1863       -0.222E+03     -0.112E+02      0.644E+01
   1864       -0.205E+03     -0.870E+01     -0.425E+00
   1865       -0.205E+03     -0.111E+02      0.823E+01
   1866       -0.189E+03     -0.858E+01      0.141E+01
   1867       -0.189E+03     -0.109E+02      0.988E+01
   1868       -0.173E+03     -0.840E+01      0.310E+01
   1869       -0.173E+03     -0.107E+02      0.114E+02
   1870       -0.157E+03     -0.817E+01      0.465E+01
   1871       -0.157E+03     -0.104E+02      0.128E+02
   1872       -0.141E+03     -0.789E+01      0.606E+01
   1873       -0.141E+03     -0.101E+02      0.140E+02
   1874       -0.125E+03     -0.756E+01      0.732E+01
   1875       -0.125E+03     -0.973E+01      0.151E+02
   1876       -0.109E+03     -0.720E+01      0.845E+01
   1877       -0.109E+03     -0.934E+01      0.161E+02
   1878       -0.933E+02     -0.681E+01      0.944E+01
   1879       -0.937E+02     -0.893E+01      0.169E+02
   1880       -0.777E+02     -0.638E+01      0.103E+02
   1881       -0.780E+02     -0.850E+01      0.176E+02
   1882       -0.620E+02     -0.593E+01      0.110E+02
   1883       -0.624E+02     -0.805E+01      0.182E+02
   1884       -0.464E+02     -0.546E+01      0.116E+02
   1885       -0.468E+02     -0.758E+01      0.186E+02
   1886       -0.309E+02     -0.497E+01      0.120E+02
   1887       -0.312E+02     -0.710E+01      0.189E+02
   1888       -0.153E+02     -0.447E+01      0.123E+02
   1889       -0.157E+02     -0.661E+01      0.190E+02
   1890        0.224E+00     -0.397E+01      0.124E+02
   1891       -0.137E+00     -0.612E+01      0.190E+02
   1892        0.158E+02     -0.346E+01      0.124E+02
   1893        0.154E+02     -0.564E+01      0.189E+02
   1894        0.313E+02     -0.295E+01      0.123E+02
   1895        0.309E+02     -0.516E+01      0.186E+02
   1896        0.469E+02     -0.244E+01      0.120E+02
   1897        0.465E+02     -0.470E+01      0.182E+02
   1898        0.625E+02     -0.195E+01      0.115E+02
   1899        0.621E+02     -0.425E+01      0.177E+02
   1900        0.781E+02     -0.147E+01      0.110E+02
   1901        0.777E+02     -0.382E+01      0.170E+02
   1902        0.937E+02     -0.101E+01      0.103E+02
   1903        0.933E+02     -0.342E+01      0.162E+02
   1904        0.109E+03     -0.572E+00      0.941E+01
   1905        0.109E+03     -0.304E+01      0.152E+02
   1906        0.125E+03     -0.163E+00      0.841E+01
   1907        0.125E+03     -0.270E+01      0.141E+02
   1908        0.141E+03      0.215E+00      0.728E+01
   1909        0.141E+03     -0.240E+01      0.129E+02
   1910        0.157E+03      0.556E+00      0.600E+01
   1911        0.157E+03     -0.214E+01      0.115E+02
   1912        0.173E+03      0.856E+00      0.458E+01
   1913        0.173E+03     -0.193E+01      0.100E+02
   1914        0.189E+03      0.111E+01      0.302E+01
   1915        0.189E+03     -0.177E+01      0.837E+01
   1916        0.205E+03      0.131E+01      0.131E+01
   1917        0.205E+03     -0.166E+01      0.659E+01
   1918        0.222E+03      0.146E+01     -0.541E+00
   1919        0.221E+03     -0.162E+01      0.466E+01
   1920        0.238E+03      0.155E+01     -0.253E+01
   1921       -0.236E+03     -0.112E+02      0.452E+01
   1922       -0.219E+03     -0.878E+01     -0.233E+01
   1923       -0.220E+03     -0.112E+02      0.650E+01
   1924       -0.203E+03     -0.872E+01     -0.298E+00
   1925       -0.204E+03     -0.110E+02      0.835E+01
   1926       -0.187E+03     -0.860E+01      0.159E+01
   1927       -0.188E+03     -0.109E+02      0.101E+02
   1928       -0.171E+03     -0.841E+01      0.333E+01
   1929       -0.172E+03     -0.106E+02      0.116E+02
   1930       -0.155E+03     -0.818E+01      0.493E+01
   1931       -0.156E+03     -0.104E+02      0.130E+02
   1932       -0.139E+03     -0.790E+01      0.638E+01
   1933       -0.140E+03     -0.101E+02      0.143E+02
   1934       -0.124E+03     -0.758E+01      0.769E+01
   1935       -0.124E+03     -0.971E+01      0.155E+02
   1936       -0.108E+03     -0.722E+01      0.886E+01
   1937       -0.108E+03     -0.933E+01      0.165E+02
   1938       -0.925E+02     -0.682E+01      0.988E+01
   1939       -0.928E+02     -0.892E+01      0.173E+02
   1940       -0.769E+02     -0.640E+01      0.107E+02
   1941       -0.773E+02     -0.848E+01      0.180E+02
   1942       -0.615E+02     -0.595E+01      0.115E+02
   1943       -0.618E+02     -0.803E+01      0.186E+02
   1944       -0.460E+02     -0.547E+01      0.121E+02
   1945       -0.464E+02     -0.756E+01      0.190E+02
   1946       -0.306E+02     -0.499E+01      0.125E+02
   1947       -0.309E+02     -0.708E+01      0.193E+02
   1948       -0.152E+02     -0.448E+01      0.128E+02
   1949       -0.155E+02     -0.660E+01      0.195E+02
   1950        0.225E+00     -0.398E+01      0.129E+02
   1951       -0.132E+00     -0.611E+01      0.195E+02
   1952        0.156E+02     -0.347E+01      0.129E+02
   1953        0.153E+02     -0.563E+01      0.194E+02
   1954        0.310E+02     -0.296E+01      0.128E+02
   1955        0.307E+02     -0.515E+01      0.191E+02
   1956        0.464E+02     -0.245E+01      0.125E+02
   1957        0.461E+02     -0.469E+01      0.187E+02
   1958        0.619E+02     -0.196E+01      0.120E+02
   1959        0.615E+02     -0.424E+01      0.181E+02
   1960        0.774E+02     -0.148E+01      0.115E+02
   1961        0.770E+02     -0.381E+01      0.174E+02
   1962        0.929E+02     -0.102E+01      0.107E+02
   1963        0.925E+02     -0.341E+01      0.166E+02
   1964        0.108E+03     -0.581E+00      0.985E+01
   1965        0.108E+03     -0.303E+01      0.156E+02
   1966        0.124E+03     -0.171E+00      0.882E+01
   1967        0.124E+03     -0.269E+01      0.144E+02
   1968        0.140E+03      0.206E+00      0.765E+01
   1969        0.139E+03     -0.239E+01      0.132E+02
   1970        0.156E+03      0.547E+00      0.633E+01
   1971        0.155E+03     -0.213E+01      0.118E+02
   1972        0.171E+03      0.847E+00      0.487E+01
   1973        0.171E+03     -0.192E+01      0.102E+02
   1974        0.187E+03      0.110E+01      0.325E+01
   1975        0.187E+03     -0.176E+01      0.850E+01
   1976        0.204E+03      0.131E+01      0.149E+01
   1977        0.203E+03     -0.166E+01      0.665E+01
   1978        0.220E+03      0.146E+01     -0.415E+00
   1979        0.219E+03     -0.162E+01      0.467E+01
   1980        0.236E+03      0.155E+01     -0.247E+01
   1981       -0.234E+03     -0.112E+02      0.452E+01
   1982       -0.217E+03     -0.880E+01     -0.226E+01
   1983       -0.218E+03     -0.112E+02      0.656E+01
   1984       -0.201E+03     -0.874E+01     -0.171E+00
   1985       -0.202E+03     -0.110E+02      0.847E+01
   1986       -0.185E+03     -0.861E+01      0.177E+01
   1987       -0.186E+03     -0.109E+02      0.102E+02
   1988       -0.170E+03     -0.843E+01      0.357E+01
   1989       -0.170E+03     -0.106E+02      0.118E+02
   1990       -0.154E+03     -0.820E+01      0.522E+01
   1991       -0.154E+03     -0.104E+02      0.133E+02
   1992       -0.138E+03     -0.792E+01      0.672E+01
   1993       -0.138E+03     -0.100E+02      0.146E+02
   1994       -0.123E+03     -0.759E+01      0.806E+01
   1995       -0.123E+03     -0.970E+01      0.158E+02
   1996       -0.107E+03     -0.723E+01      0.926E+01
   1997       -0.107E+03     -0.931E+01      0.168E+02
   1998       -0.916E+02     -0.683E+01      0.103E+02
   1999       -0.920E+02     -0.890E+01      0.177E+02
   2000       -0.762E+02     -0.641E+01      0.112E+02
   2001       -0.766E+02     -0.847E+01      0.185E+02
   2002       -0.609E+02     -0.596E+01      0.120E+02
   2003       -0.612E+02     -0.801E+01      0.190E+02
   2004       -0.456E+02     -0.548E+01      0.126E+02
   2005       -0.459E+02     -0.755E+01      0.195E+02
   2006       -0.303E+02     -0.499E+01      0.130E+02
   2007       -0.306E+02     -0.707E+01      0.198E+02
   2008       -0.150E+02     -0.449E+01      0.133E+02
   2009       -0.154E+02     -0.658E+01      0.199E+02
   2010        0.226E+00     -0.399E+01      0.135E+02
   2011       -0.127E+00     -0.610E+01      0.200E+02
   2012        0.155E+02     -0.347E+01      0.135E+02
   2013        0.151E+02     -0.561E+01      0.198E+02
   2014        0.307E+02     -0.296E+01      0.133E+02
   2015        0.304E+02     -0.514E+01      0.195E+02
   2016        0.460E+02     -0.246E+01      0.130E+02
   2017        0.456E+02     -0.467E+01      0.191E+02
   2018        0.613E+02     -0.197E+01      0.125E+02
   2019        0.609E+02     -0.422E+01      0.185E+02
   2020        0.766E+02     -0.149E+01      0.119E+02
   2021        0.763E+02     -0.380E+01      0.178E+02
   2022        0.920E+02     -0.103E+01      0.112E+02
   2023        0.916E+02     -0.339E+01      0.169E+02
   2024        0.107E+03     -0.589E+00      0.103E+02
   2025        0.107E+03     -0.302E+01      0.159E+02
   2026        0.123E+03     -0.179E+00      0.923E+01
   2027        0.123E+03     -0.268E+01      0.148E+02
   2028        0.139E+03      0.198E+00      0.802E+01
   2029        0.138E+03     -0.238E+01      0.134E+02
   2030        0.154E+03      0.539E+00      0.666E+01
   2031        0.154E+03     -0.212E+01      0.120E+02
   2032        0.170E+03      0.839E+00      0.515E+01
   2033        0.169E+03     -0.191E+01      0.104E+02
   2034        0.186E+03      0.109E+01      0.349E+01
   2035        0.185E+03     -0.175E+01      0.862E+01
   2036        0.202E+03      0.130E+01      0.168E+01
   2037        0.201E+03     -0.165E+01      0.672E+01
